Order_ID,User_ID,Session_ID,Product_ID,Order_Date,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Payment_Method,Shipping_Method,Order_Status
O0001348,U001964,S0008018,P000611,2025-07-03,3,37.09,10,100.14,66.06,34.08,Net Banking,Standard,Completed
O0001349,U000604,S0003667,P000707,2025-03-20,2,149.46,30,209.24,185.24,24.0,Credit Card,Same Day,Completed
O0001350,U001399,S0008828,P000137,2024-03-29,2,58.32,30,81.65,56.36,25.29,Debit Card,Same Day,Completed
O0001351,U000644,S0006458,P000046,2024-05-27,5,232.05,15,986.21,724.0,262.21,UPI,Same Day,Completed
O0001352,U000458,S0001500,P000883,2024-06-24,4,69.08,20,221.06,148.72,72.34,Credit Card,Same Day,Cancelled
O0001353,U001821,S0000977,P000978,2024-06-25,5,200.64,15,852.72,505.95,346.77,Net Banking,Same Day,Returned
O0001354,U001752,S0006496,P000037,2024-05-06,5,147.28,0,736.4,354.1,382.3,Debit Card,Express,Completed
O0001355,U001938,S0009181,P000765,2025-08-03,5,765.19,30,2678.16,2699.4,-21.24,UPI,Same Day,Returned
O0001356,U001203,S0007316,P000883,2024-07-10,1,69.08,25,51.81,37.18,14.63,PayPal,Express,Cancelled
O0001357,U001443,S0002986,P000024,2025-12-01,1,216.72,15,184.21,133.3,50.91,Net Banking,Same Day,Completed
O0001358,U001321,S0006826,P000340,2024-04-20,2,445.79,15,757.84,541.86,215.98,UPI,Express,Completed
O0001359,U000214,S0001518,P000724,2025-04-02,2,492.93,15,837.98,570.22,267.76,PayPal,Same Day,Completed
O0001360,U000477,S0008842,P000967,2024-03-10,1,22.22,10,20.0,15.65,4.35,UPI,Same Day,Completed
O0001361,U000261,S0008173,P000882,2025-03-02,1,73.1,30,51.17,44.57,6.6,Net Banking,Express,Cancelled
O0001362,U001832,S0001932,P000980,2025-04-01,3,18.95,0,56.85,39.87,16.98,UPI,Same Day,Completed
O0001363,U001746,S0004145,P000059,2025-04-23,2,312.6,5,593.94,321.04,272.9,Debit Card,Express,Returned
O0001364,U001398,S0004459,P000103,2025-07-28,3,315.3,10,851.31,619.5,231.81,UPI,Standard,Completed
O0001365,U001445,S0005116,P000675,2024-07-22,2,1170.48,30,1638.67,1209.62,429.05,Net Banking,Standard,Cancelled
O0001366,U000418,S0001240,P000397,2024-04-20,2,1821.11,25,2731.66,2504.52,227.14,Debit Card,Express,Completed
O0001367,U001937,S0001750,P000168,2024-12-19,2,151.64,25,227.46,194.32,33.14,Net Banking,Same Day,Completed
O0001368,U001234,S0005057,P000431,2025-09-17,3,592.04,20,1420.9,862.86,558.04,Credit Card,Express,Returned
O0001369,U000650,S0000424,P000645,2025-07-16,3,48.41,10,130.71,82.02,48.69,UPI,Express,Completed
O0001370,U001495,S0001524,P000496,2025-08-21,2,32.44,15,55.15,38.9,16.25,UPI,Standard,Completed
O0001371,U001461,S0004177,P000908,2024-05-09,4,538.33,15,1830.32,1012.12,818.2,Net Banking,Standard,Completed
O0001372,U001239,S0005957,P000875,2025-09-02,4,441.77,30,1236.96,1277.88,-40.92,Net Banking,Same Day,Completed
O0001373,U001203,S0007316,P000079,2024-07-10,1,146.47,30,102.53,68.56,33.97,Net Banking,Standard,Completed
O0001374,U001458,S0006459,P000485,2024-12-18,1,71.82,5,68.23,38.66,29.57,UPI,Standard,Cancelled
O0001375,U000675,S0007647,P000704,2024-04-15,5,449.79,10,2024.06,1040.5,983.56,Debit Card,Standard,Completed
O0001376,U000849,S0009610,P000243,2024-10-15,4,57.17,5,217.25,151.2,66.05,Net Banking,Same Day,Completed
O0001377,U001902,S0004214,P000910,2024-06-24,5,20.71,15,88.02,47.45,40.57,UPI,Express,Cancelled
O0001378,U000365,S0009261,P000640,2025-03-28,3,28.5,15,72.67,38.76,33.91,Net Banking,Same Day,Completed
O0001379,U001459,S0006123,P000381,2025-02-07,3,186.26,30,391.15,298.83,92.32,PayPal,Standard,Completed
O0001380,U001841,S0000993,P000008,2024-09-12,3,377.87,15,963.57,601.92,361.65,PayPal,Express,Completed
O0001381,U001206,S0005581,P000593,2024-01-27,2,126.49,5,240.33,128.56,111.77,UPI,Same Day,Completed
O0001382,U001216,S0000508,P000708,2025-04-29,1,182.86,30,128.0,90.3,37.7,Net Banking,Express,Completed
O0001383,U001140,S0001123,P000940,2025-10-03,1,130.68,5,124.15,68.51,55.64,Credit Card,Standard,Completed
O0001384,U000297,S0001096,P000952,2024-10-01,1,223.11,30,156.18,109.69,46.49,Net Banking,Standard,Completed
O0001385,U001557,S0001479,P000114,2025-06-09,2,52.67,20,84.27,48.84,35.43,Debit Card,Same Day,Completed
O0001386,U001257,S0004273,P000416,2025-07-14,2,47.48,10,85.46,49.04,36.42,Debit Card,Standard,Completed
O0001387,U001396,S0006986,P000690,2024-03-03,1,83.56,25,62.67,57.39,5.28,Credit Card,Standard,Returned
O0001388,U001123,S0007064,P000532,2024-07-31,3,26.23,15,66.89,45.09,21.8,UPI,Same Day,Completed
O0001389,U000974,S0008524,P000785,2025-10-31,3,290.21,25,652.97,617.85,35.12,Debit Card,Standard,Completed
O0001390,U000864,S0004869,P000500,2025-08-22,3,58.22,25,131.0,121.23,9.77,Credit Card,Standard,Completed
O0001391,U000248,S0006975,P000257,2025-06-08,5,429.24,0,2146.2,1401.7,744.5,PayPal,Express,Completed
O0001392,U001749,S0001013,P000819,2025-12-12,1,440.57,5,418.54,293.62,124.92,Debit Card,Standard,Completed
O0001393,U000734,S0006549,P000628,2024-08-21,4,77.03,5,292.71,145.88,146.83,Credit Card,Express,Completed
O0001394,U000536,S0002270,P000958,2024-06-12,4,67.72,0,270.88,198.64,72.24,Net Banking,Same Day,Cancelled
O0001395,U000082,S0007905,P000815,2025-06-19,1,17.84,5,16.95,9.45,7.5,UPI,Standard,Completed
O0001396,U000187,S0009750,P000908,2025-04-11,2,538.33,15,915.16,506.06,409.1,UPI,Standard,Completed
O0001397,U000445,S0006546,P000558,2025-09-03,3,1701.88,30,3573.95,3313.02,260.93,Net Banking,Standard,Completed
O0001398,U000838,S0007817,P000549,2024-11-07,4,57.06,25,171.18,135.28,35.9,Credit Card,Standard,Cancelled
O0001399,U000248,S0003699,P000842,2024-06-09,3,287.48,0,862.44,489.0,373.44,Debit Card,Same Day,Cancelled
O0001400,U000915,S0004140,P000239,2024-01-13,5,429.19,20,1716.76,1159.3,557.46,PayPal,Express,Returned
O0001401,U000750,S0004576,P000788,2024-07-10,5,117.59,25,440.96,375.8,65.16,Net Banking,Express,Completed
O0001402,U001191,S0006485,P000380,2024-09-09,5,40.55,25,152.06,109.6,42.46,PayPal,Express,Completed
O0001403,U000512,S0000999,P000705,2025-08-14,4,16.44,25,49.32,29.64,19.68,Net Banking,Standard,Completed
O0001404,U000844,S0004385,P000736,2024-12-23,5,59.58,20,238.32,170.85,67.47,Debit Card,Express,Completed
O0001405,U001807,S0009597,P000956,2025-08-10,3,219.34,25,493.51,467.82,25.69,Credit Card,Express,Completed
O0001406,U000868,S0009372,P000574,2024-04-24,4,139.09,20,445.09,414.56,30.53,Debit Card,Express,Cancelled
O0001407,U001035,S0009382,P000267,2024-08-19,5,675.67,0,3378.35,1905.3,1473.05,UPI,Express,Completed
O0001408,U001114,S0005053,P000755,2025-07-02,3,24.02,5,68.46,46.38,22.08,Credit Card,Express,Returned
O0001409,U001391,S0005164,P000352,2024-07-10,3,71.4,10,192.78,102.09,90.69,Credit Card,Express,Cancelled
O0001410,U000772,S0002559,P000009,2024-05-31,4,24.4,5,92.72,51.76,40.96,UPI,Express,Completed
O0001411,U000743,S0000743,P000353,2024-01-06,3,176.36,5,502.63,293.73,208.9,PayPal,Standard,Completed
O0001412,U000923,S0003129,P000460,2024-03-05,5,306.21,5,1454.5,1101.55,352.95,UPI,Express,Completed
O0001413,U000003,S0009840,P000797,2025-05-02,2,51.34,20,82.14,46.7,35.44,Net Banking,Same Day,Completed
O0001414,U001224,S0008766,P000472,2024-01-25,2,13.08,5,24.85,12.82,12.03,UPI,Same Day,Cancelled
O0001415,U000754,S0004759,P000544,2025-01-18,3,461.4,5,1314.99,927.81,387.18,Credit Card,Standard,Completed
O0001416,U000063,S0005964,P000894,2024-12-20,1,39.38,20,31.5,20.48,11.02,UPI,Standard,Completed
O0001417,U001098,S0005727,P000318,2025-11-27,3,700.67,15,1786.71,1408.11,378.6,PayPal,Express,Cancelled
O0001418,U000996,S0006792,P000771,2025-01-02,4,23.34,20,74.69,43.64,31.05,PayPal,Same Day,Returned
O0001419,U000417,S0001172,P000793,2024-09-13,3,341.76,20,820.22,678.03,142.19,Debit Card,Same Day,Returned
O0001420,U001999,S0003329,P000912,2024-12-17,3,31.99,30,67.18,45.57,21.61,PayPal,Express,Cancelled
O0001421,U000299,S0004407,P000522,2024-06-09,3,79.59,15,202.95,121.71,81.24,Credit Card,Express,Completed
O0001422,U001204,S0000266,P000092,2025-09-21,2,162.48,15,276.22,172.88,103.34,Credit Card,Same Day,Completed
O0001423,U000616,S0005976,P000031,2024-08-24,4,298.91,0,1195.64,564.32,631.32,UPI,Standard,Completed
O0001424,U000834,S0000557,P000008,2025-11-17,4,377.87,5,1435.91,802.56,633.35,Debit Card,Standard,Returned
O0001425,U001749,S0001880,P000607,2025-01-06,5,98.13,15,417.05,322.4,94.65,Credit Card,Standard,Completed
O0001426,U001941,S0005512,P000492,2025-11-22,3,225.55,30,473.66,483.33,-9.67,Debit Card,Standard,Returned
O0001427,U000562,S0000006,P000695,2025-02-02,1,405.8,5,385.51,271.3,114.21,Net Banking,Same Day,Cancelled
O0001428,U000875,S0000366,P000805,2024-12-29,1,62.73,20,50.18,45.34,4.84,Credit Card,Same Day,Completed
O0001429,U001218,S0007445,P000108,2025-11-13,1,119.36,10,107.42,62.69,44.73,Debit Card,Express,Completed
O0001430,U000165,S0008654,P000143,2024-10-29,1,52.49,0,52.49,31.98,20.51,Net Banking,Same Day,Completed
O0001431,U000321,S0004204,P000063,2025-10-14,3,348.35,10,940.55,770.67,169.88,Credit Card,Express,Cancelled
O0001432,U001364,S0007149,P000894,2025-04-29,2,39.38,0,78.76,40.96,37.8,Credit Card,Standard,Returned
O0001433,U001762,S0006573,P000403,2024-08-22,3,583.01,5,1661.58,1261.8,399.78,PayPal,Same Day,Completed
O0001434,U000790,S0006196,P000486,2025-04-05,3,144.34,0,433.02,238.98,194.04,UPI,Same Day,Completed
O0001435,U000040,S0009204,P000083,2024-12-28,2,461.83,15,785.11,495.62,289.49,PayPal,Express,Cancelled
O0001436,U000350,S0006163,P000590,2025-08-09,3,180.06,20,432.14,401.76,30.38,Credit Card,Standard,Cancelled
O0001437,U000081,S0002702,P000023,2024-01-06,2,600.24,20,960.38,733.36,227.02,Net Banking,Express,Completed
O0001438,U000432,S0004032,P000135,2024-11-20,3,183.18,5,522.06,375.36,146.7,Debit Card,Standard,Completed
O0001439,U001466,S0004221,P000740,2025-12-22,2,16.66,30,23.32,17.98,5.34,Net Banking,Standard,Cancelled
O0001440,U000843,S0006515,P000401,2025-11-04,1,57.76,25,43.32,31.11,12.21,Net Banking,Express,Completed
O0001441,U000959,S0007648,P000259,2025-08-13,3,59.61,30,125.18,106.8,18.38,PayPal,Same Day,Returned
O0001442,U001322,S0006503,P000398,2024-03-11,1,196.39,30,137.47,129.01,8.46,UPI,Standard,Completed
O0001443,U001098,S0007240,P000277,2025-11-06,2,173.09,10,311.56,227.48,84.08,Debit Card,Same Day,Cancelled
O0001444,U000546,S0003037,P000518,2025-05-11,2,2434.98,10,4382.96,2603.64,1779.32,PayPal,Express,Returned
O0001445,U001099,S0001153,P000309,2024-07-18,5,46.5,20,186.0,146.5,39.5,UPI,Express,Completed
O0001446,U000648,S0007597,P000922,2025-03-14,3,212.63,10,574.1,463.98,110.12,Net Banking,Express,Completed
O0001447,U001191,S0005016,P000669,2024-02-26,5,57.7,10,259.65,188.4,71.25,PayPal,Express,Returned
O0001448,U000677,S0004764,P000787,2025-10-16,2,202.7,15,344.59,206.74,137.85,Debit Card,Standard,Completed
O0001449,U001476,S0006517,P000987,2025-06-30,2,69.55,0,139.1,91.58,47.52,Credit Card,Standard,Completed
O0001450,U000618,S0003336,P000188,2024-07-01,2,18.21,15,30.96,26.84,4.12,Debit Card,Express,Completed
O0001451,U000568,S0000691,P000527,2024-11-15,1,2009.95,30,1406.96,980.35,426.61,UPI,Express,Completed
O0001452,U001516,S0007581,P000488,2025-11-03,1,108.11,20,86.49,57.19,29.3,Net Banking,Express,Completed
O0001453,U001803,S0005100,P000409,2024-01-12,5,360.94,15,1533.99,846.4,687.59,Debit Card,Express,Completed
O0001454,U000690,S0006711,P000506,2025-03-16,1,483.8,30,338.66,277.8,60.86,Net Banking,Same Day,Completed
O0001455,U000433,S0004808,P000744,2025-08-19,4,1323.13,30,3704.76,3430.84,273.92,PayPal,Express,Completed
O0001456,U000806,S0002718,P000606,2024-10-06,4,226.79,15,771.09,421.96,349.13,UPI,Same Day,Completed
O0001457,U000282,S0001658,P000424,2025-04-11,3,56.5,15,144.07,123.12,20.95,Credit Card,Standard,Returned
O0001458,U000989,S0002360,P000721,2025-03-23,2,43.02,5,81.74,41.48,40.26,Debit Card,Same Day,Returned
O0001459,U000214,S0002272,P000676,2024-07-16,1,117.6,0,117.6,54.11,63.49,Debit Card,Express,Completed
O0001460,U000861,S0009220,P000810,2025-01-24,4,14.28,15,48.55,29.56,18.99,Credit Card,Same Day,Completed
O0001461,U001914,S0000638,P000558,2025-06-17,3,1701.88,15,4339.79,3313.02,1026.77,Net Banking,Standard,Completed
O0001462,U001791,S0005873,P000195,2025-03-06,2,28.45,5,54.05,38.64,15.41,Debit Card,Standard,Completed
O0001463,U001531,S0006265,P000195,2024-12-19,4,28.45,25,85.35,77.28,8.07,PayPal,Same Day,Completed
O0001464,U000011,S0002966,P000212,2025-05-20,5,468.52,15,1991.21,1543.45,447.76,UPI,Standard,Returned
O0001465,U001253,S0006499,P000682,2024-03-30,4,61.18,30,171.3,123.0,48.3,UPI,Same Day,Returned
O0001466,U001806,S0002734,P000048,2025-03-11,5,135.58,0,677.9,345.55,332.35,UPI,Express,Completed
O0001467,U000783,S0009490,P000077,2025-04-04,1,22.87,15,19.44,11.32,8.12,Debit Card,Express,Completed
O0001468,U000061,S0003304,P000887,2025-09-23,3,22.58,10,60.97,34.92,26.05,PayPal,Express,Cancelled
O0001469,U001836,S0008409,P000432,2025-10-18,3,274.49,15,699.95,545.88,154.07,Net Banking,Express,Returned
O0001470,U001908,S0009939,P000382,2025-06-16,2,22.4,15,38.08,28.98,9.1,PayPal,Same Day,Completed
O0001471,U000984,S0003311,P000815,2025-05-25,4,17.84,10,64.22,37.8,26.42,Net Banking,Same Day,Completed
O0001472,U001705,S0005520,P000076,2025-10-07,5,70.59,25,264.71,250.05,14.66,Net Banking,Same Day,Completed
O0001473,U001758,S0001603,P000819,2025-11-21,2,440.57,0,881.14,587.24,293.9,UPI,Standard,Returned
O0001474,U000621,S0003695,P000162,2024-05-06,5,136.17,10,612.76,387.35,225.41,PayPal,Same Day,Cancelled
O0001475,U001254,S0000721,P000513,2024-04-20,3,21.53,0,64.59,46.92,17.67,PayPal,Same Day,Completed
O0001476,U000583,S0007488,P000852,2025-08-08,1,557.81,30,390.47,344.02,46.45,Net Banking,Standard,Returned
O0001477,U000215,S0001353,P000338,2025-03-09,1,40.06,30,28.04,20.28,7.76,Credit Card,Express,Completed
O0001478,U000095,S0003281,P000158,2024-04-22,2,182.7,25,274.05,270.72,3.33,UPI,Standard,Completed
O0001479,U001512,S0009758,P000023,2025-10-01,1,600.24,0,600.24,366.68,233.56,Credit Card,Express,Completed
O0001480,U000210,S0003990,P000645,2024-12-26,3,48.41,30,101.66,82.02,19.64,Net Banking,Standard,Completed
O0001481,U000211,S0008048,P000036,2024-05-30,2,253.69,0,507.38,316.98,190.4,PayPal,Same Day,Cancelled
O0001482,U000763,S0002472,P000893,2024-05-13,5,2081.37,15,8845.82,7049.0,1796.82,Debit Card,Same Day,Cancelled
O0001483,U001539,S0005753,P000462,2025-05-16,4,164.43,30,460.4,337.72,122.68,Credit Card,Same Day,Completed
O0001484,U001437,S0008933,P000364,2024-12-12,3,272.13,20,653.11,563.43,89.68,Credit Card,Express,Completed
O0001485,U001124,S0006885,P000767,2025-09-28,3,55.73,25,125.39,118.47,6.92,PayPal,Same Day,Completed
O0001486,U000360,S0003791,P000315,2024-05-19,3,111.49,0,334.47,209.37,125.1,PayPal,Express,Cancelled
O0001487,U000504,S0003059,P000702,2024-11-17,2,30.11,30,42.15,32.58,9.57,Debit Card,Standard,Completed
O0001488,U000466,S0002105,P000241,2025-02-01,3,209.06,0,627.18,291.93,335.25,Debit Card,Standard,Completed
O0001489,U000743,S0002186,P000159,2025-10-16,3,19.55,5,55.72,38.34,17.38,Debit Card,Express,Returned
O0001490,U000118,S0003666,P000619,2025-02-16,3,303.88,10,820.48,577.47,243.01,UPI,Same Day,Completed
O0001491,U001564,S0001320,P000459,2025-04-19,1,147.28,10,132.55,80.59,51.96,UPI,Standard,Completed
O0001492,U000128,S0001847,P000331,2024-02-10,1,150.5,5,142.97,86.08,56.89,PayPal,Standard,Cancelled
O0001493,U001785,S0004913,P000740,2025-04-01,4,16.66,0,66.64,35.96,30.68,Debit Card,Standard,Completed
O0001494,U001062,S0001221,P000781,2024-08-21,3,14.34,30,30.11,24.18,5.93,UPI,Same Day,Returned
O0001495,U001687,S0005841,P000703,2025-01-13,1,134.65,10,121.19,97.53,23.66,Credit Card,Standard,Completed
O0001496,U000887,S0006398,P000011,2024-11-11,5,149.63,10,673.34,367.7,305.64,UPI,Express,Completed
O0001497,U000279,S0001043,P000366,2025-01-15,4,73.31,20,234.59,212.36,22.23,Debit Card,Standard,Completed
O0001498,U000246,S0008881,P000473,2025-04-06,2,379.51,10,683.12,343.18,339.94,Net Banking,Standard,Completed
O0001499,U000426,S0008067,P000184,2025-03-04,2,64.28,25,96.42,58.86,37.56,Credit Card,Same Day,Returned
O0001500,U001748,S0000682,P000908,2024-12-09,5,538.33,10,2422.49,1265.15,1157.34,Debit Card,Standard,Completed
O0001501,U000961,S0007906,P000622,2024-11-13,3,316.91,10,855.66,691.5,164.16,PayPal,Express,Returned
O0001502,U000369,S0001634,P000812,2025-12-01,4,197.72,0,790.88,580.68,210.2,Debit Card,Express,Completed
O0001503,U001170,S0008448,P000877,2025-08-06,1,5.74,20,4.59,3.2,1.39,UPI,Same Day,Completed
O0001504,U001660,S0008847,P000275,2024-03-03,3,787.13,5,2243.32,1542.57,700.75,Debit Card,Standard,Completed
O0001505,U000140,S0003995,P000908,2025-07-21,4,538.33,30,1507.32,1012.12,495.2,Debit Card,Same Day,Completed
O0001506,U001570,S0007013,P000247,2024-09-04,1,403.64,0,403.64,202.13,201.51,Net Banking,Standard,Returned
O0001507,U001461,S0004291,P000410,2024-05-27,5,40.15,30,140.52,116.4,24.12,PayPal,Same Day,Completed
O0001508,U001283,S0003607,P000103,2024-05-24,4,315.3,20,1008.96,826.0,182.96,Credit Card,Standard,Completed
O0001509,U001622,S0003116,P000153,2025-07-29,1,55.67,25,41.75,30.23,11.52,PayPal,Express,Cancelled
O0001510,U001222,S0001596,P000106,2025-11-05,5,33.6,10,151.2,93.7,57.5,Debit Card,Standard,Completed
O0001511,U001688,S0002287,P000606,2024-07-24,2,226.79,5,430.9,210.98,219.92,Net Banking,Standard,Returned
O0001512,U001706,S0009447,P000305,2024-10-21,2,245.67,5,466.77,236.32,230.45,Net Banking,Standard,Completed
O0001513,U001770,S0007970,P000221,2025-01-11,5,777.44,30,2721.04,2133.65,587.39,PayPal,Standard,Completed
O0001514,U001605,S0000050,P000034,2025-02-25,4,72.9,30,204.12,205.24,-1.12,UPI,Standard,Returned
O0001515,U001813,S0001213,P000222,2025-02-20,3,248.74,15,634.29,371.55,262.74,UPI,Standard,Completed
O0001516,U001417,S0001349,P000743,2025-06-17,5,124.04,30,434.14,353.95,80.19,PayPal,Standard,Returned
O0001517,U000782,S0006523,P000730,2025-07-26,2,189.28,20,302.85,207.48,95.37,Net Banking,Same Day,Completed
O0001518,U001742,S0003101,P000267,2024-02-17,1,675.67,15,574.32,381.06,193.26,Net Banking,Standard,Completed
O0001519,U001627,S0002749,P000834,2025-12-31,1,116.67,15,99.17,70.17,29.0,Net Banking,Standard,Completed
O0001520,U000822,S0000938,P000839,2025-10-11,1,29.03,10,26.13,18.19,7.94,Net Banking,Express,Completed
O0001521,U000477,S0000083,P000700,2024-08-27,1,49.85,0,49.85,27.69,22.16,Net Banking,Same Day,Completed
O0001522,U000062,S0005770,P000006,2025-10-25,3,62.98,0,188.94,140.88,48.06,Debit Card,Express,Completed
O0001523,U001185,S0007283,P000415,2024-08-10,2,9.07,0,18.14,9.38,8.76,UPI,Express,Completed
O0001524,U001087,S0003033,P000433,2025-05-30,2,1495.79,25,2243.68,1667.58,576.1,Net Banking,Standard,Completed
O0001525,U001426,S0005150,P000453,2024-10-27,4,251.4,20,804.48,721.4,83.08,Credit Card,Same Day,Completed
O0001526,U001561,S0007010,P000266,2024-01-26,1,368.82,0,368.82,220.83,147.99,Credit Card,Express,Completed
O0001527,U001866,S0001681,P000083,2025-02-22,3,461.83,10,1246.94,743.43,503.51,Net Banking,Standard,Completed
O0001528,U000133,S0001360,P000291,2024-06-10,1,36.41,20,29.13,27.2,1.93,Debit Card,Same Day,Completed
O0001529,U001187,S0003616,P000221,2025-03-07,5,777.44,0,3887.2,2133.65,1753.55,UPI,Express,Returned
O0001530,U001271,S0006321,P000529,2024-03-21,1,127.62,30,89.33,79.13,10.2,Net Banking,Express,Completed
O0001531,U000860,S0002596,P000846,2024-02-01,5,197.89,30,692.61,487.5,205.11,Debit Card,Same Day,Returned
O0001532,U000493,S0002613,P000036,2024-12-16,3,253.69,30,532.75,475.47,57.28,Credit Card,Express,Completed
O0001533,U000183,S0006518,P000449,2025-08-13,1,302.88,25,227.16,222.76,4.4,UPI,Same Day,Completed
O0001534,U000924,S0007937,P000919,2024-12-27,3,14.06,10,37.96,21.69,16.27,UPI,Same Day,Returned
O0001535,U001996,S0003372,P000761,2025-12-22,3,163.98,0,491.94,314.37,177.57,Net Banking,Standard,Completed
O0001536,U001336,S0009281,P000487,2025-06-08,1,1639.11,5,1557.15,1226.48,330.67,Credit Card,Express,Completed
O0001537,U000091,S0005741,P000033,2025-09-04,1,378.94,0,378.94,188.19,190.75,PayPal,Express,Completed
O0001538,U001067,S0009374,P000531,2025-11-05,3,501.85,30,1053.88,822.33,231.55,Net Banking,Standard,Completed
O0001539,U000539,S0008382,P000909,2024-02-02,4,28.37,30,79.44,54.64,24.8,UPI,Standard,Returned
O0001540,U001333,S0008805,P000785,2024-02-23,2,290.21,20,464.34,411.9,52.44,PayPal,Express,Returned
O0001541,U000204,S0006327,P000195,2025-03-25,4,28.45,0,113.8,77.28,36.52,Debit Card,Express,Completed
O0001542,U000160,S0002831,P000129,2024-08-17,5,123.65,10,556.43,381.4,175.03,Net Banking,Express,Completed
O0001543,U001465,S0003203,P000769,2025-01-27,1,781.26,25,585.94,406.76,179.18,PayPal,Same Day,Completed
O0001544,U001371,S0008168,P000139,2025-01-08,1,232.41,20,185.93,113.59,72.34,Credit Card,Same Day,Completed
O0001545,U001796,S0000433,P000950,2024-03-06,5,90.77,15,385.77,297.05,88.72,PayPal,Same Day,Completed
O0001546,U001400,S0007319,P000921,2025-07-13,2,1557.34,30,2180.28,2320.22,-139.94,UPI,Same Day,Completed
O0001547,U001971,S0007605,P000782,2024-09-10,4,570.55,10,2053.98,1355.52,698.46,Debit Card,Same Day,Completed
O0001548,U000852,S0009856,P000240,2025-08-28,2,465.12,15,790.7,486.38,304.32,Net Banking,Express,Completed
O0001549,U000246,S0004367,P000945,2025-09-10,1,33.89,30,23.72,19.06,4.66,PayPal,Standard,Returned
O0001550,U001381,S0007882,P000980,2025-09-29,2,18.95,25,28.42,26.58,1.84,Credit Card,Standard,Returned
O0001551,U001214,S0002699,P000784,2024-12-03,5,64.86,5,308.08,218.3,89.78,Credit Card,Same Day,Completed
O0001552,U001496,S0008559,P000810,2025-05-28,2,14.28,30,19.99,14.78,5.21,Debit Card,Express,Cancelled
O0001553,U001625,S0009162,P000581,2024-05-22,4,344.37,30,964.24,747.76,216.48,Net Banking,Standard,Completed
O0001554,U001628,S0007327,P000254,2024-02-17,3,630.74,20,1513.78,1172.73,341.05,Debit Card,Same Day,Cancelled
O0001555,U001615,S0006367,P000663,2024-10-07,1,163.56,15,139.03,99.27,39.76,Credit Card,Same Day,Completed
O0001556,U000724,S0003111,P000525,2024-02-28,1,14.22,20,11.38,9.77,1.61,PayPal,Standard,Completed
O0001557,U001837,S0005781,P000290,2025-10-23,3,616.25,25,1386.56,1136.82,249.74,PayPal,Same Day,Completed
O0001558,U001945,S0008639,P000766,2025-12-22,5,85.15,20,340.6,283.35,57.25,Debit Card,Same Day,Completed
O0001559,U001957,S0002079,P000159,2025-07-23,4,19.55,30,54.74,51.12,3.62,PayPal,Express,Completed
O0001560,U001861,S0006142,P000030,2025-12-19,3,154.84,25,348.39,227.28,121.11,UPI,Express,Completed
O0001561,U000172,S0007185,P000876,2024-09-17,5,22.93,20,91.72,76.85,14.87,Debit Card,Same Day,Completed
O0001562,U000581,S0004078,P000187,2025-04-10,5,112.47,5,534.23,278.85,255.38,UPI,Standard,Completed
O0001563,U000627,S0007969,P000223,2025-05-07,2,81.36,5,154.58,79.74,74.84,Credit Card,Same Day,Completed
O0001564,U001734,S0000584,P000047,2024-12-08,2,200.5,30,280.7,295.92,-15.22,PayPal,Standard,Completed
O0001565,U001520,S0008125,P000944,2025-11-22,2,124.29,30,174.01,111.98,62.03,PayPal,Same Day,Completed
O0001566,U000129,S0001375,P000507,2025-02-09,4,11.0,10,39.6,22.0,17.6,PayPal,Express,Returned
O0001567,U001023,S0004060,P000616,2024-03-31,1,24.02,5,22.82,13.73,9.09,Debit Card,Standard,Completed
O0001568,U001820,S0009280,P000354,2024-09-15,5,1308.74,15,5562.14,3688.1,1874.04,Debit Card,Standard,Completed
O0001569,U001055,S0009450,P000215,2025-09-11,1,72.05,20,57.64,44.83,12.81,Debit Card,Standard,Completed
O0001570,U001712,S0002280,P000673,2024-02-23,3,92.46,25,208.03,198.57,9.46,UPI,Standard,Completed
O0001571,U001145,S0002766,P000558,2025-05-21,3,1701.88,0,5105.64,3313.02,1792.62,Debit Card,Express,Completed
O0001572,U001338,S0009166,P000066,2025-08-08,1,148.73,25,111.55,73.75,37.8,Credit Card,Standard,Completed
O0001573,U000671,S0004739,P000372,2024-01-26,4,144.07,10,518.65,402.08,116.57,Net Banking,Standard,Completed
O0001574,U000355,S0001751,P000529,2025-12-25,3,127.62,10,344.57,237.39,107.18,Debit Card,Express,Completed
O0001575,U000165,S0001275,P000506,2025-08-08,5,483.8,25,1814.25,1389.0,425.25,Debit Card,Same Day,Returned
O0001576,U000262,S0003477,P000277,2024-07-04,2,173.09,25,259.63,227.48,32.15,Net Banking,Same Day,Completed
O0001577,U001353,S0008314,P000244,2025-04-28,1,174.96,30,122.47,97.61,24.86,UPI,Express,Completed
O0001578,U001032,S0002476,P000234,2025-05-31,5,7.52,10,33.84,23.65,10.19,Net Banking,Standard,Completed
O0001579,U000553,S0000324,P000597,2025-11-22,5,119.53,20,478.12,324.2,153.92,PayPal,Express,Completed
O0001580,U000556,S0008543,P000807,2024-12-19,4,175.77,30,492.16,334.56,157.6,Net Banking,Same Day,Completed
O0001581,U000183,S0002447,P000136,2024-07-07,5,79.04,10,355.68,230.4,125.28,Credit Card,Same Day,Completed
O0001582,U001666,S0005288,P000751,2024-03-16,4,74.97,25,224.91,181.92,42.99,Debit Card,Same Day,Completed
